1	20.068	16.864
2	16.814	16.864
3	16.264	16.864
4	19.289	16.864
5	17.273	16.864
6	16.266	16.864
7	16.656	16.864
8	15.061	16.864
9	15.551	16.864
10	15.399	16.864
